,id,listing_url,name,host_id,host_name,host_since,host_location,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,price,availability_30,availability_60,availability_90,availability_365,number_of_reviews_ltm,number_of_reviews_l30d,license,instant_bookable,calculated_host_listings_count,reviews_per_month
107,198623,https://www.airbnb.com/rooms/198623,Clean and chip rooms in Florence!!,969697,Mariella,2011-08-14,"Florence, Toscana, Italy",2,Campo di Marte,43.79061,11.27167,Private room,2,1.0,$59.00,0,0,0,199,0,0,,f,1,0.02
108,203083,https://www.airbnb.com/rooms/203083,Fabulous!,995502,Paola,2011-08-20,"Florence, Tuscany, Italy",2,Centro Storico,43.77649,11.25401,Entire home/apt,5,2.0,$194.00,25,55,85,343,0,0,,f,2,1.87
109,205228,https://www.airbnb.com/rooms/205228,B&B FORTEZZA FIORENTINA DOUBLE ROOM,1008798,Massimo,2011-08-23,"Florence, Toscana, Italy",6,Centro Storico,43.77987,11.24381,Hotel room,2,1.0,$49.00,0,28,58,303,0,0,,f,4,0.08
110,206127,https://www.airbnb.com/rooms/206127,Relax in a quite terrance in the heart of Florence,1013874,Claudia&Francesco,2011-08-24,"Florence, Toscana, Italy",1,Centro Storico,43.77902,11.25281,Entire home/apt,3,1.0,$63.00,15,45,75,132,8,0,,f,1,1.54
111,209838,https://www.airbnb.com/rooms/209838,Bright Apartment on 2 levels,1034057,Tommaso&Eleonora,2011-08-29,"Firenze, Toscana, Italy",4,Centro Storico,43.77318,11.24431,Entire home/apt,4,1.0,$68.00,22,52,82,353,11,0,,f,2,2.43
112,209855,https://www.airbnb.com/rooms/209855,OLTRARNO: LOVELY ROOM UNDER A ROOF,1034151,Marta,2011-08-29,"Florence, Tuscany, Italy",2,Isolotto Legnaia,43.77168,11.24029,Private room,2,1.0,$100.00,20,50,80,355,0,0,,f,2,0.42
113,210094,https://www.airbnb.com/rooms/210094,beautiful studio in the city center,1035711,Barbara,2011-08-29,"Florence, Toscana, Italy",2,Centro Storico,43.76786,11.25178,Entire home/apt,2,1.0,$61.00,6,7,7,7,0,0,,f,2,0.4
114,222527,https://www.airbnb.com/rooms/222527,"Quiet, Sunny apartment in Florence",804468,Mario,2011-07-11,"Florence, Toscana, Italy",3,Rifredi,43.82004,11.22006,Entire home/apt,4,1.0,$42.00,18,48,78,168,2,0,,f,2,2.15
115,224562,https://www.airbnb.com/rooms/224562,Stella apartment at the Duomo,1168814,Andrea,2011-09-16,"Florence, Toscana, Italy",2,Centro Storico,43.772,11.26142,Entire home/apt,4,1.0,$90.00,8,38,60,295,1,0,,t,1,0.73
116,224669,https://www.airbnb.com/rooms/224669,CORTE D'ARNOLFO AMBRA APARTMENT,1169561,Silverio,2011-09-16,"Florence, Toscana, Italy",3,Campo di Marte,43.76796,11.2714,Entire home/apt,4,1.0,$65.00,8,8,37,217,2,0,,t,3,0.58
117,227059,https://www.airbnb.com/rooms/227059,room in the middle of the central,1184498,Enrico,2011-09-20,"Florence, Tuscany, Italy",1,Centro Storico,43.77022,11.2561,Private room,2,1.0,$28.00,15,45,75,75,43,5,,f,2,3.05
118,230853,https://www.airbnb.com/rooms/230853,A Room with a View/Camera Con Vista,1206885,Mariam,2011-09-25,"Florence, Toscana, Italy",1,Campo di Marte,43.77388,11.2844,Private room,2,1.0,$41.00,18,48,78,341,20,2,prot. 296885 pratica 7649/2014/SUAP Firenze pratica telematica MRDMRM51H67Z224N-01122014-1431,f,1,3.69
119,238351,https://www.airbnb.com/rooms/238351,In Centre of Florence! A/c and wifi,866134,Enrica,2011-07-25,"Florence, Tuscany, Italy",3,Centro Storico,43.76914,11.24193,Entire home/apt,4,1.0,$74.00,6,12,14,66,3,0,,f,1,0.39
120,240985,https://www.airbnb.com/rooms/240985,Room & private b with splendid view,681999,Cristina,2011-06-09,"Florence, Toscana, Italy",1,Centro Storico,43.77701,11.25421,Private room,1,1.0,$41.00,21,51,81,81,4,2,,f,1,2.74
121,244610,https://www.airbnb.com/rooms/244610,CENTRAL STUDIO best  location,1269265,Lorenzo,2011-10-09,"Florence, Toscana, Italy",3,Centro Storico,43.77109,11.25798,Entire home/apt,3,1.0,$64.00,0,0,0,0,0,0,,f,3,0.1
122,248623,https://www.airbnb.com/rooms/248623,"TIG ""The ancient Fiesolana"" - Sun Light & Silence",1302596,Rita,2011-10-17,"Florence, Tuscany, Italy",1,Centro Storico,43.7723,11.2616,Entire home/apt,4,2.0,$217.00,29,59,89,179,0,0,048017LTN3181,f,1,0.66
123,249512,https://www.airbnb.com/rooms/249512,B&B Cimabue 9,1224280,Enrico,2011-09-29,"Florence, Tuscany, Italy",2,Campo di Marte,43.76736,11.27223,Entire home/apt,10,4.0,$600.00,23,53,83,173,0,0,,f,2,0.05
124,250470,https://www.airbnb.com/rooms/250470,"AL PARCO DELLA MUSICA,Wi-Fi,parking",1312791,Massimo,2011-10-19,"Florence, Toscana, Italy",1,Centro Storico,43.78118,11.23266,Entire home/apt,4,1.0,$76.00,21,51,81,338,15,0,,f,1,0.92
125,251811,https://www.airbnb.com/rooms/251811,Ellen house soul space in the city,274074,Elly,2010-10-29,"Florence, Toscana, Italy",22,Centro Storico,43.7733,11.24754,Entire home/apt,6,2.0,$120.00,24,54,84,359,1,1,,t,12,1.26
126,255154,https://www.airbnb.com/rooms/255154,Serena's Charming 2 Bedroom Apt,1340797,Bitte,2011-10-27,"Florence, Tuscany, Italy",2,Campo di Marte,43.76814,11.28079,Entire home/apt,4,2.0,$74.00,8,31,56,295,2,0,,f,2,1.75
127,261285,https://www.airbnb.com/rooms/261285,"loft CONTIRENT centrale, A/C wifi",1369058,Lorenzo,2011-11-04,"Florence, Tuscany, Italy",11,Gavinana Galluzzo,43.76101,11.27991,Entire home/apt,2,,$58.00,26,56,86,361,18,0,,t,10,2.59
128,261609,https://www.airbnb.com/rooms/261609,Affittacamere Benedetta Doppia,1372403,Donatella,2011-11-05,"Florence, Toscana, Italy",3,Centro Storico,43.77455,11.23997,Private room,2,1.0,$83.00,0,0,0,0,0,0,,t,3,0.07
129,264971,https://www.airbnb.com/rooms/264971,A CASA MIA,1390015,Antonella,2011-11-09,"Florence, Toscana, Italy",1,Campo di Marte,43.76999,11.30511,Private room,2,1.0,$200.00,0,0,16,291,0,0,,f,1,0.66
130,270205,https://www.airbnb.com/rooms/270205,Borgo Pinti  in center of Florence,1414775,Fernando,2011-11-16,"Viareggio, Tuscany, Italy",2,Centro Storico,43.77299,11.26279,Entire home/apt,2,1.0,$49.00,22,52,82,82,4,0,048017LTN1842,f,2,1.42
131,271153,https://www.airbnb.com/rooms/271153,Cozy Florence studio with WIFI,264805,Luca And Friends,2010-10-18,"London, UK",6,Campo di Marte,43.78202,11.32323,Entire home/apt,2,1.0,$29.00,22,52,82,357,26,4,,f,1,2.38
132,273691,https://www.airbnb.com/rooms/273691,"The smallest hostel of Florence, Nemoland",725879,Nadja Maria,2011-06-21,"Florence, Toscana, Italy",14,Centro Storico,43.77531,11.25456,Private room,4,1.0,$53.00,7,37,67,310,33,3,,t,14,5.37
133,279009,https://www.airbnb.com/rooms/279009,Florence Studio Flat with Terrace,45991,Elena,2009-10-15,"Florence, Tuscany, Italy",2,Centro Storico,43.77326,11.24596,Entire home/apt,2,1.0,$60.00,24,54,84,352,10,0,,t,1,2.21
134,279656,https://www.airbnb.com/rooms/279656,San nicolino house the quite street,274074,Elly,2010-10-29,"Florence, Toscana, Italy",22,Centro Storico,43.76509,11.25991,Entire home/apt,4,1.0,$107.00,29,59,89,364,2,0,,f,12,0.31
135,281491,https://www.airbnb.com/rooms/281491,Dome View Apartment in Florence,1468173,Roberto,2011-12-03,"Milan, Lombardia, Italy",5,Centro Storico,43.77453,11.25684,Entire home/apt,3,1.0,$52.00,0,0,0,173,0,0,,f,5,0.41
136,282294,https://www.airbnb.com/rooms/282294,Loft DAVID mq.30 in Florence,1468173,Roberto,2011-12-03,"Milan, Lombardia, Italy",5,Centro Storico,43.77438,11.2567,Entire home/apt,3,1.0,$45.00,0,0,0,0,0,0,,f,5,0.06
137,282604,https://www.airbnb.com/rooms/282604,DANTE Apartment mq.85,1468173,Roberto,2011-12-03,"Milan, Lombardia, Italy",5,Centro Storico,43.77438,11.2567,Entire home/apt,7,2.0,$94.00,0,0,0,0,0,0,,f,5,0.31
138,296113,https://www.airbnb.com/rooms/296113,Studio Flat in the Historic Center,1527944,Giovanni,2011-12-22,"Florence, Tuscany, Italy",11,Centro Storico,43.7681,11.2564,Entire home/apt,4,,$116.00,0,0,0,0,0,0,,t,4,1.72
139,297891,https://www.airbnb.com/rooms/297891,Studio P.zza del Carmine2 S.Spirito,154769,Matilde,2010-06-29,"Florence, Toscana, Italy",6,Centro Storico,43.7689,11.24409,Entire home/apt,2,,$47.00,0,0,0,0,0,0,,f,4,0.21
140,298143,https://www.airbnb.com/rooms/298143,Firenze Rentals Mini Corso 12,1184644,Samuel & Paolo For Firenze Rentals®,2011-09-20,"Florence, Toscana, Italy",20,Centro Storico,43.77203,11.25575,Entire home/apt,2,1.0,$86.00,12,41,70,280,26,2,,t,8,3.5
141,302200,https://www.airbnb.com/rooms/302200,The Black Sheep B&B,1556666,Federico,2012-01-02,"Florence, Toscana, Italy",0,Centro Storico,43.77538,11.24744,Private room,5,2.0,$42.00,20,50,80,355,1,0,,f,1,0.03
142,313598,https://www.airbnb.com/rooms/313598,"Florence City Centre, apartment",1612351,William,2012-01-16,"London, England, United Kingdom",2,Centro Storico,43.77388,11.24524,Entire home/apt,4,1.0,$91.00,0,0,0,175,0,0,,f,2,0.07
143,316854,https://www.airbnb.com/rooms/316854,Beautiful appartment in XV Villa on Via degli Dei,1626964,Federica,2012-01-19,"Florence, Tuscany, Italy",3,Campo di Marte,43.79101,11.29321,Entire home/apt,3,1.0,$71.00,19,49,79,168,9,0,,f,3,1.03
144,316984,https://www.airbnb.com/rooms/316984,Florence Centrally Located Loft,167739,Lorenzo,2010-07-15,"Florence, Toscana, Italy",10,Centro Storico,43.77525,11.25259,Entire home/apt,2,1.0,$106.00,6,6,6,210,2,1,,f,11,0.19
145,321323,https://www.airbnb.com/rooms/321323,Art Apartment San Felice,1645859,David,2012-01-24,"Florence, Tuscany, Italy",59,Gavinana Galluzzo,43.75257,11.24481,Entire home/apt,5,2.0,$82.00,0,0,0,0,1,0,,t,29,1.74
146,323655,https://www.airbnb.com/rooms/323655,San Niccolò alle mura di Forte Belvedere,1650543,Sandra,2012-01-25,"Campiglia Marittima, Toscana, Italy",1,Centro Storico,43.76424,11.26129,Entire home/apt,3,1.0,$48.00,0,0,0,166,0,0,,f,1,0.64
147,332488,https://www.airbnb.com/rooms/332488,Luxury Apartment near Duomo WiFi,1286344,Mario,2011-10-13,"San Francisco, California, United States",3,Centro Storico,43.7786,11.25842,Entire home/apt,4,1.0,$210.00,30,60,90,365,1,0,,f,2,0.14
148,336259,https://www.airbnb.com/rooms/336259,Oro 2 bdr with Terrace on Ponte Vecchio,1702993,Marusca,2012-02-05,"Florence, Toscana, Italy",6,Centro Storico,43.7686,11.25324,Entire home/apt,4,2.0,$150.00,0,0,0,205,0,0,,t,5,0.88
149,336260,https://www.airbnb.com/rooms/336260,"Terrace Ponte Vecchio, amazing view!!",1702993,Marusca,2012-02-05,"Florence, Toscana, Italy",6,Centro Storico,43.76752,11.25266,Entire home/apt,4,2.0,$172.00,16,19,23,126,12,1,,t,5,0.88
150,338683,https://www.airbnb.com/rooms/338683,The Hayloft at “ La Federiga”,1720289,Isabella,2012-02-08,"Florence, Toscana, Italy",1,Isolotto Legnaia,43.77016,11.21141,Entire home/apt,3,1.0,$60.00,0,0,0,0,0,0,,f,1,0.18
151,339138,https://www.airbnb.com/rooms/339138,Charming singleroom XIX century apt,1091803,Giuseppe,2011-08-31,"Florence, Toscana, Italy",1,Campo di Marte,43.77893,11.26936,Private room,1,1.0,$52.00,29,59,89,89,1,0,,f,1,0.18
152,341907,https://www.airbnb.com/rooms/341907,Nice Quiet in the Heart of Florence,1734679,Susanna + Sandro,2012-02-11,"Florence, Toscana, Italy",1,Centro Storico,43.76957,11.26455,Entire home/apt,4,2.0,$79.00,0,0,0,0,0,0,,t,1,1.93
153,343773,https://www.airbnb.com/rooms/343773,"Affascinante loft con patio, sospeso tra storia e modernità. ""Little Patio""",1744286,Chiara,2012-02-13,"Florence, Tuscany, Italy",8,Centro Storico,43.77427,11.26205,Entire home/apt,4,1.0,$93.00,23,53,83,228,26,2,,t,1,3.18
154,345815,https://www.airbnb.com/rooms/345815,Apartment with garden and view,1753956,Tommaso,2012-02-15,"Florence, Toscana, Italy",1,Campo di Marte,43.81893,11.28034,Entire home/apt,6,3.0,$150.00,0,0,0,0,0,0,,f,1,0.01
155,346237,https://www.airbnb.com/rooms/346237,Appartamento Uva,1755313,Simone,2012-02-15,"Florence, Tuscany, Italy",3,Campo di Marte,43.77133,11.31963,Entire home/apt,4,1.0,$165.00,25,55,85,324,5,0,,t,5,0.3
156,346238,https://www.airbnb.com/rooms/346238,Appartamento Arance,1755313,Simone,2012-02-15,"Florence, Tuscany, Italy",3,Campo di Marte,43.77119,11.31819,Entire home/apt,2,1.0,$140.00,29,59,89,364,2,0,,t,5,0.32
157,346239,https://www.airbnb.com/rooms/346239,Appartamento Fichi,1755313,Simone,2012-02-15,"Florence, Tuscany, Italy",3,Campo di Marte,43.77149,11.31847,Entire home/apt,4,1.0,$143.00,25,55,85,353,4,0,,t,5,0.34
158,347062,https://www.airbnb.com/rooms/347062,Residenza Oltrarno Guest House,1759485,Filippo,2012-02-16,"Florence, Tuscany, Italy",1,Isolotto Legnaia,43.77217,11.23438,Entire home/apt,10,3.0,$192.00,2,2,2,166,0,0,,t,1,0.12
159,347076,https://www.airbnb.com/rooms/347076,"""La Gare"", in the Heart of Florence",1759526,Andrea,2012-02-16,"Florence, Tuscany, Italy",1,Centro Storico,43.77661,11.25102,Entire home/apt,5,2.0,$119.00,0,0,0,238,0,0,,t,5,0.5
160,347729,https://www.airbnb.com/rooms/347729,LUXURY APARTMENT IN FLORENCE,731736,Felice,2011-06-22,"Florence, Tuscany, Italy",3,Rifredi,43.8026,11.2378,Entire home/apt,8,3.0,$290.00,0,1,23,298,0,0,,f,1,0.71
161,348183,https://www.airbnb.com/rooms/348183,Sprone 2b next to PONTE VECCHIO,4156491,Apartments Florence,2012-11-15,"Florence, Tuscany, Italy",189,Centro Storico,43.76764,11.25023,Entire home/apt,6,2.0,$168.00,23,23,23,100,0,0,,t,125,0.03
162,351439,https://www.airbnb.com/rooms/351439,Palazzo Bardi XV Century,1780007,Roberta & Stefano,2012-02-20,"Montemurlo, Toscana, Italy",3,Centro Storico,43.76779,11.25987,Entire home/apt,4,1.0,$105.00,18,48,78,311,8,1,,f,3,1.24
163,354097,https://www.airbnb.com/rooms/354097,"Lodges le Mura 'Palazzo Vecchio' WIFI, AC, TERRACE",1792856,Ulrika,2012-02-22,"San Casciano in Val di Pesa, Toscana, Italy",6,Centro Storico,43.76196,11.24245,Entire home/apt,4,2.0,$100.00,21,51,81,356,0,0,,t,6,1.05
164,354112,https://www.airbnb.com/rooms/354112,"Amazing apartment with sunny terrace, WIFI, AC",1792856,Ulrika,2012-02-22,"San Casciano in Val di Pesa, Toscana, Italy",6,Centro Storico,43.76196,11.24245,Entire home/apt,4,2.0,$120.00,23,53,83,358,0,0,,t,6,0.52
165,359054,https://www.airbnb.com/rooms/359054,"Newly rennovated apartment with terrace, WIFI, AC",1792856,Ulrika,2012-02-22,"San Casciano in Val di Pesa, Toscana, Italy",6,Centro Storico,43.76196,11.24245,Entire home/apt,4,1.0,$100.00,22,52,82,357,1,0,,t,6,0.79
166,359058,https://www.airbnb.com/rooms/359058,"Fantastic apartment, Dome view, WIFI, AC, TERRACE",1792856,Ulrika,2012-02-22,"San Casciano in Val di Pesa, Toscana, Italy",6,Centro Storico,43.76196,11.24245,Entire home/apt,5,2.0,$125.00,20,50,80,355,1,0,,t,6,0.43
167,364977,https://www.airbnb.com/rooms/364977,RAFFAELLO BY THE DUOMO - BUFALINI APARTMENTS,1843248,Cinzia,2012-03-02,"Florence, Tuscany, Italy",16,Centro Storico,43.77368,11.25843,Entire home/apt,5,1.0,$60.00,12,28,33,302,1,0,,t,14,0.26
168,364978,https://www.airbnb.com/rooms/364978,MICHELANGELO BY THE DUOMO - BUFALINI APARTMENTS,1843248,Cinzia,2012-03-02,"Florence, Tuscany, Italy",16,Centro Storico,43.77368,11.25843,Entire home/apt,4,1.0,$60.00,2,27,49,324,4,1,,t,14,0.17
169,367374,https://www.airbnb.com/rooms/367374,"Lodges le Mura 'Ponte Vecchio' WIFI, AC, TERRACE",1792856,Ulrika,2012-02-22,"San Casciano in Val di Pesa, Toscana, Italy",6,Centro Storico,43.76196,11.24245,Entire home/apt,4,2.0,$130.00,22,52,82,357,0,0,,t,6,0.66
170,367427,https://www.airbnb.com/rooms/367427,"Lodges le Mura 'Uffizi' WIFI, AC, TERRACE",1792856,Ulrika,2012-02-22,"San Casciano in Val di Pesa, Toscana, Italy",6,Centro Storico,43.76196,11.24245,Entire home/apt,4,1.0,$115.00,23,53,83,358,0,0,,t,6,0.57
171,367487,https://www.airbnb.com/rooms/367487,Cozy Stay in the heart of Florence,1854501,Nadim,2012-03-04,Italia,1,Centro Storico,43.76856,11.26299,Entire home/apt,2,1.0,$46.00,9,9,9,9,8,0,,f,1,0.92
172,369523,https://www.airbnb.com/rooms/369523,Florence Nice Apartment,1863361,Stefano,2012-03-05,"Florence, Toscana, Italy",1,Gavinana Galluzzo,43.76141,11.29243,Entire home/apt,3,1.0,$61.00,12,12,12,183,0,0,,f,1,0.21
173,370604,https://www.airbnb.com/rooms/370604,Florence Giambologna Apartment,281027,Leah,2010-11-08,"Kuluin, Queensland, Australia",29,Centro Storico,43.76926,11.26689,Entire home/apt,4,1.0,$135.00,30,60,90,365,0,0,,f,6,0.02
174,372269,https://www.airbnb.com/rooms/372269,Florence Masaccio Apartment,281027,Leah,2010-11-08,"Kuluin, Queensland, Australia",29,Centro Storico,43.7693,11.26668,Entire home/apt,6,2.0,$220.00,27,57,87,362,0,0,,f,6,0.02
175,372361,https://www.airbnb.com/rooms/372361,Florence the Botticelli Apartment,281027,Leah,2010-11-08,"Kuluin, Queensland, Australia",29,Centro Storico,43.76933,11.26655,Entire home/apt,4,1.0,$135.00,27,57,87,362,0,0,,f,6,0.04
176,372431,https://www.airbnb.com/rooms/372431,Florence the Dante Apartment,281027,Leah,2010-11-08,"Kuluin, Queensland, Australia",29,Centro Storico,43.76939,11.26638,Entire home/apt,8,3.0,$250.00,25,55,85,360,1,0,,f,6,0.3
177,372687,https://www.airbnb.com/rooms/372687,Ghibellina 2b by SANTA CROCE CATHEDRAL,4156491,Apartments Florence,2012-11-15,"Florence, Tuscany, Italy",189,Centro Storico,43.76976,11.26376,Entire home/apt,6,2.0,$183.00,0,0,0,0,0,0,048017LTN4059,t,125,0.09
178,374086,https://www.airbnb.com/rooms/374086,Monolocale 35 mq Firenze.,1882159,Salvatore,2012-03-08,"Florence, Toscana, Italy",2,Rifredi,43.79183,11.23966,Entire home/apt,2,1.0,$45.00,0,0,0,169,0,0,,t,1,0.25
179,374390,https://www.airbnb.com/rooms/374390,PonteVecchio accomodation florence,1869448,Mery,2012-03-06,"Florence, Toscana, Italy",2,Centro Storico,43.76769,11.25196,Entire home/apt,6,3.0,$135.00,0,0,0,46,0,0,,t,3,2.94
180,374731,https://www.airbnb.com/rooms/374731,appartamento mughetto,1885212,Patrizia,2012-03-08,"Florence, Toscana, Italy",10,Centro Storico,43.76607,11.24914,Entire home/apt,4,1.0,$69.00,22,52,82,306,0,0,,t,8,0.88
181,378542,https://www.airbnb.com/rooms/378542,La Stanza24 (Indipendent Studio),1900611,Paola Caterina,2012-03-11,"Florence, Tuscany, Italy",4,Centro Storico,43.77146,11.27073,Entire home/apt,2,1.0,$41.00,0,0,1,81,19,0,,f,4,2.46
182,379760,https://www.airbnb.com/rooms/379760,TERRACE with a VIEW... FLORENCE is ALL AROUND YOU,1906603,Niccolò,2012-03-12,"Florence, Toscana, Italy",3,Campo di Marte,43.78391,11.28177,Entire home/apt,4,1.0,$150.00,26,56,86,106,4,0,,f,1,1.11
183,384095,https://www.airbnb.com/rooms/384095,Comfortable private room,520878,Antonio,2011-04-19,"Florence, Tuscany, Italy",1,Centro Storico,43.77516,11.2525,Private room,2,1.0,$53.00,27,57,87,362,0,0,,t,1,0.72
184,393927,https://www.airbnb.com/rooms/393927,"Apartment, park garden pool, in Renaissance Villa",1778421,Guido,2012-02-20,"Florence, Toscana, Italy",4,Campo di Marte,43.77696,11.30987,Entire home/apt,5,2.0,$120.00,0,0,0,141,2,0,,f,4,0.28
185,393928,https://www.airbnb.com/rooms/393928,The Chapel: unique stylish minipool,1778421,Guido,2012-02-20,"Florence, Toscana, Italy",4,Campo di Marte,43.7788,11.31186,Entire home/apt,4,1.0,$80.00,0,0,0,107,1,0,,f,4,0.56
186,396710,https://www.airbnb.com/rooms/396710,FORTEZZA FIORENTINA TRIPLE ROOM external bathroom,1008798,Massimo,2011-08-23,"Florence, Toscana, Italy",6,Centro Storico,43.78065,11.24577,Hotel room,3,1.0,$69.00,0,0,0,225,0,0,,f,4,0.71
187,396714,https://www.airbnb.com/rooms/396714,FORTEZZA FIORENTINA double  room external bathroom,1008798,Massimo,2011-08-23,"Florence, Toscana, Italy",6,Centro Storico,43.78049,11.24462,Hotel room,2,1.0,$54.00,0,0,3,247,0,0,,f,4,2.31
188,398475,https://www.airbnb.com/rooms/398475,FLORENCE STUDIO ..10 min at center,1989464,Claudia,2012-03-22,"Florence, Tuscany, Italy",2,Centro Storico,43.78497,11.24146,Entire home/apt,2,1.0,$50.00,13,43,54,55,1,0,,t,1,0.11
189,399107,https://www.airbnb.com/rooms/399107,"Magnolia, modern & quite flat Ponte Vecchio",488317,Diana,2011-04-06,"Florence, Tuscany, Italy",35,Centro Storico,43.76525,11.25353,Entire home/apt,3,1.0,$115.00,23,53,83,344,7,0,048017LTN3285,t,34,0.27
190,403424,https://www.airbnb.com/rooms/403424,A pochi passi da Ponte Vecchio,2012253,Liliana,2012-03-26,"Florence, Tuscany, Italy",1,Centro Storico,43.76795,11.25168,Entire home/apt,2,,$18.00,0,0,0,0,0,0,,t,1,1.11
191,403501,https://www.airbnb.com/rooms/403501,Florence central secure Ammanati Apartment,281027,Leah,2010-11-08,"Kuluin, Queensland, Australia",29,Centro Storico,43.76894,11.26785,Entire home/apt,2,1.0,$95.00,27,57,87,362,1,0,,f,6,0.2
192,404882,https://www.airbnb.com/rooms/404882,"Casa del Pozzo: Florence hill, entire house, view",1778421,Guido,2012-02-20,"Florence, Toscana, Italy",4,Campo di Marte,43.78521,11.31336,Entire home/apt,5,2.0,$71.00,0,0,0,0,0,0,,f,4,0.04
193,405278,https://www.airbnb.com/rooms/405278,La Casina Country House in a Typical Tuscan Garden,643110,Isabella,2011-05-30,"Florence, Toscana, Italy",5,Rifredi,43.79713,11.25299,Entire home/apt,2,1.0,$108.00,14,44,74,164,1,0,,f,6,0.05
194,405633,https://www.airbnb.com/rooms/405633,B&B Casa Tintori - Light Blue Room,762706,Riccardo,2011-06-30,"Florence, Tuscany, Italy",8,Centro Storico,43.76781,11.25886,Hotel room,2,1.0,$63.00,20,41,67,314,8,1,,t,6,0.27
195,406841,https://www.airbnb.com/rooms/406841,Splendid apartment in the center,2026854,Maria,2012-03-28,"Florence, Toscana, Italy",1,Centro Storico,43.77676,11.25516,Entire home/apt,4,2.0,$75.00,0,0,0,0,0,0,,f,1,0.01
196,411760,https://www.airbnb.com/rooms/411760,Lovely apartment center of Florence,2049453,Lorenza,2012-04-01,"Florence, Toscana, Italy",0,Centro Storico,43.76929,11.25495,Entire home/apt,2,1.0,$90.00,0,0,5,95,0,0,,f,1,0.69
